nan	nan	Depth Magnitude	nan	nan	nan	nan
-120.55367	35.99567	3.425 1.37	0.498078055348	-0.0181252534642	-120.570917875	35.984104289
-120.63333	36.06067	1.404 0.95	0.589236102435	-0.0100279290812	-120.642874541	36.0542651811
-120.533	35.97833	10.764 2.23	0.474055104852	-0.0199428701666	-120.551976391	35.9656075868
-120.32117	35.77167	8.302 1.58	0.205410462991	-0.0206039764575	-120.340759329	35.758560178
-120.48283	35.92883	4.700 1.21	0.410027554899	-0.0196622099494	-120.501535615	35.916294435
-120.77683	36.22667	0.182 1.07	0.79096798377	-0.0270244105576	-120.802571006	36.2093771479
-120.947	36.37583	0.841 1.32	0.993356022948	-0.0172336810596	-120.963423883	36.3647795909
-120.6615	36.14717	1.738 2.81	0.670327307848	-0.0477702514575	-120.706992699	36.1166418096
-120.64917	36.14833	2.043 1.44	0.664859223029	-0.0561712464162	-120.702665928	36.1124367473
-120.65633	36.144	3.253 1.72	0.665221382963	-0.0489568838142	-120.702952482	36.1127152601
-120.55434	35.99667	2.850 1.62	0.499193921284	-0.0183458906008	-120.571797923	35.9849633884
-120.65166	36.15033	2.947 1.73	0.667682359319	-0.0559019030172	-120.704899753	36.1146078128
-120.8325	36.272	8.251 1.56	0.854531433635	-0.0215406236246	-120.85302065	36.2582071527
-120.60833	36.0545	9.093 1.12	0.571582109008	-0.0216415264127	-120.628929148	36.0406809294
-120.82767	36.26183	8.861 1.33	0.844225713911	-0.0180211773248	-120.844836827	36.2502916467
-120.5485	35.99033	2.745 1.14	0.491297316392	-0.0179392924568	-120.565570536	35.9788836953
-120.55817	35.99717	3.965 1.37	0.501556020589	-0.0162789709104	-120.573660898	35.9867819351
-120.56983	36.00733	4.195 1.02	0.515397875228	-0.0154994249728	-120.584579621	35.9974380036
-120.56934	36.00717	4.085 1.04	0.515021736395	-0.0157024968369	-120.584282877	35.9971484484
-120.59467	36.0375	4.265 2.47	0.551446202785	-0.0192896714022	-120.613029094	36.0251849449
-120.6055	36.03417	0.801 0.95	0.55447395621	-0.0104229690538	-120.61541952	36.0275151464
-120.60717	36.03017	-0.699 1.10	0.552257520425	-0.0068297418483	-120.613669619	36.025809351
-120.59883	36.036	3.261 1.17	0.552439053804	-0.0157427924494	-120.613812939	36.0259490622
-120.7665	36.18767	2.967 1.99	0.755660950101	-0.0084801932068	-120.77457538	36.1822448326
-120.60067	36.03583	2.791 1.03	0.553258079584	-0.0144890053746	-120.614459562	36.0265793964
-120.53917	35.98117	2.685 1.56	0.479427204856	-0.0179093122222	-120.556211385	35.9697441453
-120.5405	35.98433	1.635 0.66	0.482547273637	-0.019096341431	-120.558671235	35.9721465541
-120.57	36.00783	4.153 0.95	0.515870586847	-0.0157126277	-120.584952557	35.9978019003
-120.5605	36.00067	1.725 1.04	0.505453723587	-0.017060809214	-120.576735183	35.9897826584
-120.48	35.92633	4.810 1.41	0.406640530505	-0.0198342092927	-120.498869076	35.9136852073
-120.57233	36.013	4.185 1.34	0.521053746123	-0.0175608930394	-120.589041931	36.001791857
-120.57467	36.01317	3.531 1.36	0.522392578425	-0.0162121656532	-120.590098301	36.0028224573
-120.56617	36.0045	3.605 1.11	0.511329605648	-0.0159730309317	-120.581370185	35.9943061734
-120.5645	36.00566	4.315 1.22	0.511360643139	-0.0177534129823	-120.58139467	35.994330067
-120.62767	36.04917	-0.686 0.95	0.577464459495	-0.00620473876747	-120.63357525	36.0452074121
-120.55917	36.00033	1.395 0.95	0.50450536885	-0.0176723390781	-120.575987154	35.9890525561
-120.4735	35.92583	4.574 1.20	0.402900168252	-0.0235711191552	-120.495924566	35.9108037138
-120.6055	36.037	3.021 0.96	0.556652125818	-0.0122297555226	-120.617139283	36.029191467
-120.65583	36.15567	3.243 1.23	0.67394165808	-0.0567227560434	-120.709852906	36.1194212289
-120.65733	36.15183	3.533 1.46	0.671761143531	-0.0533378103145	-120.708127337	36.117744431
-120.6285	36.0485	-0.696 0.95	0.577377435706	-0.00526046170198	-120.633506511	36.0451404484
-120.67683	36.0875	-0.601 0.82	0.632338454874	-0.000118246757914	-120.676942552	36.0874244398
-120.65283	36.157	3.048 2.19	0.67341751165	-0.0594359408045	-120.709438112	36.1190181668
-120.65933	36.143	-0.247 1.24	0.665999759108	-0.0464542347341	-120.70356837	36.1133138543
-120.65717	36.15583	3.398 1.53	0.674755940781	-0.0559925961062	-120.710497315	36.1200473993
-120.6645	36.14467	4.113 1.58	0.669951827428	-0.0443093593978	-120.706695575	36.1163530629
-120.6535	36.14917	1.786 0.98	0.667739019567	-0.0540177929202	-120.704944587	36.1146513856
-120.65334	36.15617	2.648 2.38	0.673041993315	-0.0585889182842	-120.70914094	36.118729397
-120.66016	36.1565	3.818 1.62	0.676813699788	-0.054563362623	-120.712125834	36.1216297678
-120.65283	36.1565	2.493 1.05	0.673032830829	-0.059116533817	-120.709133689	36.1187223512
-120.6745	36.12366	7.193 1.17	0.658950225032	-0.0246723314272	-120.697990793	36.1078924395
-120.66133	36.1585	5.093 2.84	0.678955837746	-0.0551143833901	-120.713821201	36.1232769983
-120.66383	36.158	5.513 1.11	0.679860776083	-0.0532421298608	-120.714537423	36.1239728576
-120.65533	36.15483	2.913 1.21	0.673037504583	-0.0564967260475	-120.709137387	36.1187259452
