-120.58583	35.975	9.53 2.31	0.498770789471	0.0151005853272	-120.57146421	35.9846376222
-120.967	36.38233	5.614 2.49	1.00866894734	-0.00904555126808	-120.975620318	36.3765287455
-120.58417	35.99017	1.896 1.97	0.509591361993	0.00438384729422	-120.579998972	35.9929680148
-120.50616	35.91867	5.239 3.5	0.414245567403	0.00137024766528	-120.504856621	35.9195437401
-120.5795	35.991	4.755 2.8	0.507818638127	0.000945262035653	-120.578600607	35.9916032961
-120.65134	36.0725	4.913 3.2	0.6076371628	-0.00638270071531	-120.657415188	36.0684225603
-120.8885	36.32217	11.126 3.08	0.921967875669	-0.0190100969056	-120.906613231	36.3099892338
-120.619	36.05033	5.233 3.36	0.573880846953	-0.012339876337	-120.630744714	36.042449835
-120.561	35.99833	3.659 3.28	0.503910120506	-0.0152562264587	-120.575517649	35.9885942946
-120.556	36.00467	3.219 3.35	0.506210791857	-0.0224161567536	-120.577332343	35.9903654932
-120.56483	36.00817	-0.277 2.83	0.513463536177	-0.0191495522295	-120.5830536	35.9959489238
-120.866	36.30217	7.46 2.86	0.89499595712	-0.0201203976904	-120.885169777	36.2892813124
-120.95417	36.38683	-0.202 2.77	1.00549853765	-0.0198568119526	-120.973094849	36.3740962856
-120.8765	36.32733	10.183 2.6	0.919736283369	-0.0297393638111	-120.904838619	36.308276055
-120.87117	36.3285	10.483 2.4	0.91788411062	-0.0337862524217	-120.903365789	36.3068541342
-120.58134	36.0115	6.899 2.87	0.524550332437	-0.010992754648	-120.591800877	36.0044834242
-120.6065	36.00683	2.023 0.97	0.533947612803	0.0076546137011	-120.599216641	36.0117168554
-120.8415	36.236	5.62 2.96	0.831524962197	0.00708411180654	-120.834753378	36.2405358236
-120.5935	36.00317	1.707 1.98	0.524416747481	0.00189647892636	-120.59169547	36.0043805956
-120.59267	36.002	2.113 1.78	0.52308751428	0.00212647988822	-120.590646632	36.0033573983
-120.55334	35.99083	1.417 1.63	0.494180845957	-0.0152427808399	-120.567844422	35.9811037974
-120.91566	36.338	4.428 2.32	0.948141657527	-0.012355679927	-120.927433035	36.3300807159
-120.98383	36.39683	4.729 2.44	1.02848320354	-0.00795083541798	-120.991407443	36.3917297984
-120.40933	35.75117	2.45 3.1	0.235137365632	0.0476181599703	-120.364077356	35.781489192
-120.31883	35.78217	9.996 1.25	0.212303785368	-0.0287486797739	-120.34616531	35.76387755
-120.54684	35.99166	4.133 1.84	0.491464592833	-0.0198220813673	-120.565702443	35.9790124868
-120.6575	36.08967	7.816 3.46	0.624027255764	-0.0135212147384	-120.670371162	36.0810312653
-120.655	36.09184	9.423 3.51	0.624406124659	-0.0164617276774	-120.670670698	36.0813227082
-120.66634	36.079	7.533 3.17	0.620383050997	-0.00120836844341	-120.667490146	36.0782279422
-120.67516	36.078	5.603 2.36	0.624168555794	0.00491407630176	-120.670482874	36.0811399597
-120.48367	35.94617	5.874 2.31	0.423821070913	-0.0301920297718	-120.512396801	35.926919797
-120.481	35.945	6.023 1.11	0.421541683876	-0.0311116269396	-120.510601782	35.9251640168
-120.5665	36.00667	1.604 2.34	0.51317070219	-0.0171522381573	-120.582822585	35.9957234946
